ID,Airline Name,Verified,Date Flown,Value For Money,Recommend
543,Aeromexico,FALSE,December 2022,3,no
544,Aeromexico,TRUE,December 2022,2,no
545,Aeromexico,TRUE,December 2022,4,yes
546,Aeromexico,FALSE,October 2022,1,no
547,Aeromexico,FALSE,November 2022,2,no
548,Aeromexico,FALSE,December 2022,1,no
549,Aeromexico,TRUE,December 2022,1,no
550,Aeromexico,FALSE,December 2022,1,no
551,Aeromexico,TRUE,November 2022,1,no
552,Aeromexico,FALSE,November 2022,2,no
553,Aeromexico,TRUE,November 2022,1,no
554,Aeromexico,TRUE,November 2022,4,no
555,Aeromexico,TRUE,November 2022,1,no
556,Aeromexico,FALSE,October 2022,1,no
557,Aeromexico,FALSE,July 2022,1,no
558,Aeromexico,TRUE,October 2022,1,no
559,Aeromexico,TRUE,November 2021,1,no
560,Aeromexico,FALSE,November 2021,1,no
561,Aeromexico,FALSE,November 2021,1,no
562,Aeromexico,TRUE,October 2022,2,no
563,Aeromexico,FALSE,June 2022,3,yes
564,Aeromexico,FALSE,September 2022,1,no
565,Aeromexico,FALSE,September 2022,1,no
566,Aeromexico,TRUE,September 2022,1,no
567,Aeromexico,FALSE,August 2022,1,no
568,Aeromexico,FALSE,August 2022,1,no
569,Aeromexico,FALSE,August 2022,1,no
570,Aeromexico,TRUE,August 2022,1,no
571,Aeromexico,TRUE,August 2022,1,no
572,Aeromexico,TRUE,July 2022,2,no
573,Aeromexico,FALSE,July 2022,1,no
574,Aeromexico,TRUE,July 2022,2,no
575,Aeromexico,FALSE,June 2022,1,no
576,Aeromexico,FALSE,May 2022,1,no
577,Aeromexico,TRUE,June 2022,1,no
578,Aeromexico,TRUE,June 2022,1,no
579,Aeromexico,TRUE,June 2022,1,no
580,Aeromexico,TRUE,May 2022,1,no
581,Aeromexico,TRUE,June 2022,1,no
582,Aeromexico,FALSE,January 2022,1,no
583,Aeromexico,FALSE,June 2022,1,no
584,Aeromexico,TRUE,July 2021,1,no
585,Aeromexico,TRUE,May 2022,1,no
586,Aeromexico,TRUE,May 2022,1,no
587,Aeromexico,TRUE,May 2022,1,no
588,Aeromexico,TRUE,May 2022,1,no
589,Aeromexico,TRUE,May 2022,1,no
590,Aeromexico,TRUE,May 2022,2,no
591,Aeromexico,FALSE,May 2022,1,no
592,Aeromexico,TRUE,April 2022,1,no
593,Aeromexico,FALSE,March 2022,1,no
594,Aeromexico,FALSE,April 2022,1,no
595,Aeromexico,TRUE,April 2022,1,no
596,Aeromexico,FALSE,May 2021,1,no
597,Aeromexico,TRUE,April 2022,1,no
598,Aeromexico,FALSE,March 2022,1,no
599,Aeromexico,TRUE,March 2022,1,no
600,Aeromexico,TRUE,March 2020,1,no
601,Aeromexico,TRUE,April 2020,1,no
602,Aeromexico,TRUE,March 2022,1,no
603,Aeromexico,TRUE,March 2022,1,no
604,Aeromexico,TRUE,June 2021,1,no
605,Aeromexico,TRUE,February 2022,1,no
606,Aeromexico,TRUE,February 2022,1,no
607,Aeromexico,FALSE,February 2022,1,no
608,Aeromexico,TRUE,February 2022,2,no
609,Aeromexico,TRUE,February 2022,3,no
610,Aerosur,FALSE,,4,yes
611,Aerosur,FALSE,,3,yes
612,Aerosur,FALSE,,1,no
613,Aerosur,FALSE,,1,no
614,Aerosur,FALSE,,1,no
615,Aerosur,FALSE,,,no
616,Aerosur,FALSE,,,no
617,Aerosur,FALSE,,,no
618,Aerosur,FALSE,,,no
619,Aerosur,FALSE,,,no
620,Aerosur,FALSE,,,no
621,Africa World Airlines,TRUE,May 2021,1,no
622,Africa World Airlines,FALSE,April 2021,2,no
623,Africa World Airlines,TRUE,August 2020,1,no
624,Africa World Airlines,TRUE,September 2020,1,no
625,Africa World Airlines,TRUE,March 2020,1,no
626,Africa World Airlines,FALSE,November 2019,1,no
627,Africa World Airlines,TRUE,February 2019,1,no
628,Africa World Airlines,TRUE,February 2019,3,yes
629,Africa World Airlines,TRUE,February 2018,5,yes
630,Afriqiyah Airways,FALSE,,1,no
631,Afriqiyah Airways,FALSE,,4,yes
632,Afriqiyah Airways,FALSE,,1,no
633,Afriqiyah Airways,FALSE,,4,yes
634,Afriqiyah Airways,FALSE,,4,yes
635,Afriqiyah Airways,FALSE,,4,yes
636,Afriqiyah Airways,FALSE,,1,no
637,Afriqiyah Airways,FALSE,,4,yes
638,Afriqiyah Airways,FALSE,,4,yes
639,Afriqiyah Airways,FALSE,,4,yes
640,Afriqiyah Airways,FALSE,,1,no
641,Afriqiyah Airways,FALSE,,4,yes
642,Afriqiyah Airways,FALSE,,1,no
643,Afriqiyah Airways,FALSE,,4,yes
644,Afriqiyah Airways,FALSE,,4,yes
645,Afriqiyah Airways,FALSE,,4,yes
646,Afriqiyah Airways,FALSE,,4,yes
647,Afriqiyah Airways,FALSE,,,no
648,Afriqiyah Airways,FALSE,,,no
649,Afriqiyah Airways,FALSE,,,no
650,Afriqiyah Airways,FALSE,,,no
651,Afriqiyah Airways,FALSE,,,no
652,Afriqiyah Airways,FALSE,,,no
653,Afriqiyah Airways,FALSE,,,no
654,Afriqiyah Airways,FALSE,,,no
655,Afriqiyah Airways,FALSE,,,no
656,Afriqiyah Airways,FALSE,,,no
657,Afriqiyah Airways,FALSE,,,no
658,Afriqiyah Airways,FALSE,,,no
659,Aigle Azur,TRUE,August 2019,1,no
660,Aigle Azur,TRUE,July 2019,1,no
661,Aigle Azur,TRUE,May 2019,1,no
662,Aigle Azur,TRUE,October 2018,1,no
663,Aigle Azur,TRUE,April 2018,5,yes
664,Aigle Azur,TRUE,March 2018,1,no
665,Aigle Azur,TRUE,December 2017,1,no
666,Aigle Azur,FALSE,March 2016,1,no
667,Aigle Azur,FALSE,,4,yes
668,Aigle Azur,FALSE,,4,yes
669,Aigle Azur,FALSE,,4,yes
670,Aigle Azur,FALSE,,,no
671,Aigle Azur,FALSE,,,no
672,Aigle Azur,FALSE,,,no
673,Air Algerie,TRUE,May 2023,1,no
674,Air Algerie,FALSE,April 2020,3,yes
675,Air Algerie,FALSE,July 2019,2,no
676,Air Algerie,TRUE,June 2018,1,no
677,Air Algerie,TRUE,July 2018,5,yes
678,Air Algerie,TRUE,March 2018,3,no
679,Air Algerie,FALSE,October 2017,1,no
680,Air Algerie,FALSE,March 2017,5,yes
681,Air Algerie,FALSE,March 2017,5,yes
682,Air Algerie,FALSE,May 2017,1,no
683,Air Algerie,FALSE,January 2017,2,no
684,Air Algerie,FALSE,May 2016,1,no
685,Air Algerie,FALSE,December 2015,2,no
686,Air Algerie,FALSE,June 2015,2,no
687,Air Algerie,FALSE,April 2015,4,yes
688,Air Algerie,FALSE,,0,yes
689,Air Algerie,FALSE,,0,no
690,Air Algerie,FALSE,,0,no
691,Air Algerie,FALSE,,4,yes
692,Air Algerie,FALSE,,5,yes
693,Air Algerie,FALSE,,4,no
694,Air Algerie,FALSE,,1,no
695,Air Algerie,FALSE,,1,no
696,Air Algerie,FALSE,,4,yes
697,Air Algerie,FALSE,,1,no
698,Air Algerie,FALSE,,4,yes
699,Air Algerie,FALSE,,4,yes
700,Air Algerie,FALSE,,4,yes
701,Air Algerie,FALSE,,,no
702,Air Algerie,FALSE,,,no
703,Air Algerie,FALSE,,,no
704,Air Algerie,FALSE,,,no
705,Air Algerie,FALSE,,,no
706,Air Algerie,FALSE,,,no
707,Air Algerie,FALSE,,,no
708,Air Algerie,FALSE,,,no
709,Air Algerie,FALSE,,,no
710,Air Algerie,FALSE,,,no
711,Air Algerie,FALSE,,,no
712,Air Algerie,FALSE,,,no
713,Air Algerie,FALSE,,,no
714,Air Algerie,FALSE,,,no
715,Air Algerie,FALSE,,,no
716,Air Algerie,FALSE,,,no
717,Air Algerie,FALSE,,,no
718,Air Algerie,FALSE,,,no
719,Air Algerie,FALSE,,,no
720,Air Algerie,FALSE,,,no
721,Air Antilles,FALSE,July 2022,1,no
722,Air Antilles,TRUE,October 2022,1,no
723,Air Antilles,TRUE,August 2019,1,no
724,Air Antilles,TRUE,February 2019,5,yes
725,Air Arabia,TRUE,July 2023,1,no
726,Air Arabia,TRUE,June 2023,1,no
727,Air Arabia,TRUE,July 2023,1,no
728,Air Arabia,TRUE,May 2023,4,yes
729,Air Arabia,TRUE,May 2023,4,yes
730,Air Arabia,TRUE,December 2022,4,yes
731,Air Arabia,TRUE,May 2023,3,no
732,Air Arabia,TRUE,April 2023,1,no
733,Air Arabia,TRUE,March 2023,1,no
734,Air Arabia,TRUE,March 2023,3,yes
735,Air Arabia,TRUE,February 2023,1,no
736,Air Arabia,TRUE,February 2023,1,no
737,Air Arabia,TRUE,February 2023,3,yes
738,Air Arabia,TRUE,February 2023,2,no
739,Air Arabia,TRUE,February 2023,5,yes
740,Air Arabia,TRUE,January 2023,2,no
741,Air Arabia,TRUE,November 2022,1,no
742,Air Arabia,TRUE,November 2022,1,no
743,Air Arabia,TRUE,September 2022,1,no
744,Air Arabia,FALSE,September 2022,1,no
745,Air Arabia,TRUE,September 2022,1,no
746,Air Arabia,TRUE,August 2022,1,no
747,Air Arabia,FALSE,September 2021,1,no
748,Air Arabia,TRUE,August 2022,1,no
749,Air Arabia,TRUE,July 2022,1,no
750,Air Arabia,TRUE,August 2022,1,no
751,Air Arabia,FALSE,August 2022,1,no
752,Air Arabia,FALSE,August 2022,1,no
753,Air Arabia,FALSE,July 2022,1,no
754,Air Arabia,TRUE,July 2022,1,no
755,Air Arabia,TRUE,July 2022,2,no
756,Air Arabia,TRUE,January 2022,1,no
757,Air Arabia,FALSE,April 2022,1,no
758,Air Arabia,TRUE,June 2021,3,no
759,Air Arabia,FALSE,April 2022,1,no
760,Air Arabia,TRUE,April 2022,1,no
761,Air Arabia,FALSE,March 2022,1,no
762,Air Arabia,FALSE,January 2022,1,no
763,Air Arabia,TRUE,December 2021,1,no
764,Air Arabia,TRUE,December 2021,1,no
765,Air Arabia,TRUE,December 2021,1,no
766,Air Arabia,TRUE,December 2021,2,no
767,Air Arabia,TRUE,December 2021,2,no
768,Air Arabia,FALSE,September 2021,1,no
769,Air Arabia,TRUE,September 2021,1,no
770,Air Arabia,FALSE,September 2021,1,no
771,Air Arabia,TRUE,April 2021,1,no
772,Air Arabia,TRUE,August 2020,1,no
773,Air Arabia,TRUE,December 2020,1,no
774,Air Arabia,TRUE,December 2020,1,no
775,Air Arabia,TRUE,March 2020,1,no
776,Air Arabia,TRUE,March 2020,1,no
777,Air Arabia,TRUE,May 2020,1,no
778,Air Arabia,TRUE,March 2020,1,no
779,Air Arabia,FALSE,July 2020,1,no
780,Air Arabia,TRUE,June 2020,1,no
781,Air Arabia,TRUE,February 2020,1,no
782,Air Arabia,TRUE,January 2020,1,no
783,Air Arabia,TRUE,February 2020,1,no
784,Air Arabia,TRUE,February 2020,1,no
785,Air Arabia,TRUE,December 2019,1,no
786,Air Arabia,TRUE,February 2020,1,no
787,Air Arabia,TRUE,December 2019,1,no
788,Air Arabia,TRUE,January 2020,1,no
789,Air Arabia,FALSE,October 2019,2,no
790,Air Arabia,TRUE,October 2019,1,no
791,Air Arabia,TRUE,September 2019,1,no
792,Air Arabia,FALSE,September 2019,1,no
793,Air Arabia,TRUE,September 2019,1,no
794,Air Arabia,TRUE,September 2019,5,yes
795,Air Arabia,FALSE,August 2019,2,no
796,Air Arabia,TRUE,August 2019,1,no
797,Air Arabia,TRUE,July 2019,2,no
798,Air Arabia,TRUE,June 2019,4,yes
799,Air Arabia,TRUE,April 2019,4,yes
800,Air Arabia,TRUE,June 2019,5,yes
801,Air Arabia,TRUE,June 2019,5,yes
802,Air Arabia,TRUE,May 2019,5,yes
803,Air Arabia,TRUE,May 2019,1,no
804,Air Arabia,TRUE,May 2019,1,no
805,Air Arabia,TRUE,April 2019,1,no
806,Air Arabia,TRUE,February 2019,3,no
807,Air Arabia,TRUE,April 2019,3,no
808,Air Arabia,FALSE,April 2019,1,no
809,Air Arabia,TRUE,June 2018,2,no
810,Air Arabia,TRUE,December 2018,2,no
811,Air Arabia,TRUE,January 2019,1,no
812,Air Arabia,TRUE,December 2018,1,no
813,Air Arabia,TRUE,December 2018,2,no
814,Air Arabia,TRUE,December 2018,1,no
815,Air Arabia,TRUE,December 2018,1,no
816,Air Arabia,FALSE,November 2018,5,yes
817,Air Arabia,FALSE,November 2018,1,no
818,Air Arabia,TRUE,July 2018,1,no
819,Air Arabia,TRUE,September 2018,1,no
820,Air Arabia,TRUE,August 2018,5,yes
821,Air Arabia,TRUE,July 2018,1,no
822,Air Arabia,FALSE,July 2018,1,no
823,Air Arabia,TRUE,May 2018,3,no
824,Air Arabia,TRUE,April 2018,5,yes
825,Air Astana,TRUE,April 2023,5,yes
826,Air Astana,FALSE,July 2023,2,no
827,Air Astana,TRUE,May 2023,5,yes
828,Air Astana,TRUE,May 2023,3,no
829,Air Astana,TRUE,October 2022,2,no
830,Air Astana,TRUE,January 2023,5,yes
831,Air Astana,FALSE,April 2022,5,yes
832,Air Astana,TRUE,September 2022,3,no
833,Air Astana,TRUE,July 2022,1,no
834,Air Astana,TRUE,May 2021,5,yes
835,Air Astana,TRUE,February 2021,4,yes
836,Air Astana,TRUE,December 2020,3,yes
837,Air Astana,FALSE,March 2020,1,no
838,Air Astana,TRUE,March 2020,4,yes
839,Air Astana,TRUE,December 2019,4,yes
840,Air Astana,TRUE,February 2020,3,yes
841,Air Astana,TRUE,January 2020,4,yes
842,Air Astana,TRUE,August 2019,2,yes
843,Air Astana,TRUE,August 2019,1,no
844,Air Astana,TRUE,November 2019,1,no
845,Air Astana,TRUE,September 2019,4,yes
846,Air Astana,TRUE,October 2019,5,yes
847,Air Astana,TRUE,September 2019,1,no
848,Air Astana,TRUE,September 2019,1,no
849,Air Astana,TRUE,August 2019,4,yes
850,Air Astana,TRUE,September 2019,1,no
851,Air Astana,TRUE,June 2019,2,no
852,Air Astana,FALSE,July 2019,5,yes
853,Air Astana,TRUE,July 2019,1,no
854,Air Astana,TRUE,June 2019,5,yes
855,Air Astana,TRUE,May 2019,5,yes
856,Air Astana,TRUE,June 2019,2,yes
857,Air Astana,TRUE,June 2019,4,yes
858,Air Astana,TRUE,April 2019,1,no
859,Air Astana,TRUE,April 2019,4,yes
860,Air Astana,TRUE,April 2019,2,no
861,Air Astana,TRUE,April 2019,4,yes
862,Air Astana,TRUE,March 2019,4,yes
863,Air Astana,TRUE,March 2019,5,yes
864,Air Astana,TRUE,March 2019,5,yes
865,Air Astana,TRUE,March 2019,5,yes
866,Air Astana,TRUE,January 2019,5,yes
867,Air Astana,TRUE,January 2019,4,yes
868,Air Astana,TRUE,November 2018,5,yes
869,Air Astana,TRUE,October 2018,4,yes
870,Air Astana,TRUE,October 2018,4,yes
871,Air Astana,TRUE,October 2018,5,yes
872,Air Astana,TRUE,September 2018,1,no
873,Air Astana,TRUE,September 2018,3,yes
874,Air Astana,TRUE,September 2018,5,yes
875,Air Astana,TRUE,September 2018,2,no
876,Air Astana,FALSE,September 2018,5,yes
877,Air Astana,TRUE,September 2018,1,no
878,Air Astana,TRUE,September 2018,4,yes
879,Air Astana,TRUE,September 2018,1,no
880,Air Astana,TRUE,September 2018,4,yes
881,Air Astana,TRUE,February 2018,1,no
882,Air Astana,TRUE,July 2018,1,no
883,Air Astana,TRUE,June 2018,5,yes
884,Air Astana,TRUE,July 2018,4,yes
885,Air Astana,TRUE,July 2018,4,yes
886,Air Astana,TRUE,July 2018,5,yes
887,Air Astana,TRUE,April 2018,5,yes
888,Air Astana,TRUE,June 2018,4,yes
889,Air Astana,TRUE,June 2018,2,no
890,Air Astana,TRUE,June 2018,3,yes
891,Air Astana,TRUE,May 2018,4,yes
892,Air Astana,TRUE,March 2018,5,yes
893,Air Astana,TRUE,May 2018,5,yes
894,Air Astana,TRUE,May 2018,5,yes
895,Air Astana,TRUE,April 2018,5,yes
896,Air Astana,TRUE,May 2018,5,yes
897,Air Astana,TRUE,May 2018,2,yes
898,Air Astana,TRUE,March 2018,1,no
899,Air Astana,TRUE,April 2018,4,yes
900,Air Astana,TRUE,January 2018,1,no
901,Air Astana,TRUE,April 2018,5,yes
902,Air Astana,TRUE,April 2018,5,yes
903,Air Astana,TRUE,April 2018,5,yes
904,Air Astana,TRUE,February 2018,5,yes
905,Air Astana,TRUE,March 2018,4,no
906,Air Astana,TRUE,March 2018,5,yes
907,Air Astana,TRUE,February 2018,1,no
908,Air Astana,TRUE,March 2018,5,yes
909,Air Astana,TRUE,February 2018,5,yes
910,Air Astana,TRUE,February 2018,4,yes
911,Air Astana,TRUE,January 2018,2,no
912,Air Astana,TRUE,December 2017,5,yes
913,Air Astana,TRUE,December 2017,3,yes
914,Air Astana,FALSE,August 2017,5,yes
915,Air Astana,FALSE,July 2017,5,yes
916,Air Astana,FALSE,May 2017,1,no
917,Air Astana,FALSE,April 2017,4,yes
918,Air Astana,FALSE,April 2017,5,yes
919,Air Astana,FALSE,March 2017,5,yes
920,Air Astana,FALSE,April 2017,5,yes
921,Air Astana,FALSE,January 2017,5,yes
922,Air Astana,FALSE,March 2017,5,yes
923,Air Astana,FALSE,February 2017,5,yes
924,Air Astana,FALSE,February 2017,5,yes
925,Air Austral,FALSE,April 2023,1,no
926,Air Austral,TRUE,August 2022,1,no
927,Air Austral,TRUE,October 2021,1,no
928,Air Austral,TRUE,November 2019,1,no
929,Air Austral,TRUE,October 2019,4,yes
930,Air Austral,TRUE,July 2019,2,yes
931,Air Austral,TRUE,June 2019,4,yes
932,Air Austral,TRUE,May 2019,2,no
933,Air Austral,TRUE,April 2019,1,no
934,Air Austral,TRUE,December 2018,1,no
935,Air Austral,TRUE,September 2017,1,no
936,Air Austral,TRUE,January 2018,1,no
937,Air Austral,FALSE,September 2017,4,yes
938,Air Austral,FALSE,September 2016,2,no
939,Air Austral,FALSE,January 2017,3,no
940,Air Austral,FALSE,September 2016,4,yes
941,Air Austral,FALSE,May 2016,2,no
942,Air Austral,FALSE,September 2015,4,yes
943,Air Austral,FALSE,,4,yes
944,Air Austral,FALSE,,4,yes
945,Air Austral,FALSE,,4,yes
946,Air Austral,FALSE,,1,no
947,Air Austral,FALSE,,4,yes
948,Air Austral,FALSE,,4,yes
949,Air Austral,FALSE,,1,no
950,Air Austral,FALSE,,4,yes
951,Air Austral,FALSE,,4,yes
952,Air Austral,FALSE,,4,yes
953,Air Austral,FALSE,,4,yes
954,Air Austral,FALSE,,4,yes
955,Air Austral,FALSE,,4,yes
956,Air Austral,FALSE,,1,no
957,Air Austral,FALSE,,4,yes
958,Air Austral,FALSE,,4,yes
959,Air Austral,FALSE,,4,yes
960,Air Austral,FALSE,,4,yes
961,Air Austral,FALSE,,1,no
962,Air Austral,FALSE,,4,no
963,Air Austral,FALSE,,,no
964,Air Austral,FALSE,,,no
965,Air Austral,FALSE,,,no
966,Air Austral,FALSE,,,no
967,Air Austral,FALSE,,,no
968,Air Austral,FALSE,,,no
969,Air Austral,FALSE,,,no
970,Air Austral,FALSE,,,no
971,Air Austral,FALSE,,,no
972,Air Bagan,FALSE,,4,yes
973,Air Bagan,FALSE,,5,yes
974,Air Bagan,FALSE,,4,yes
975,Air Bagan,FALSE,,4,no
976,Air Bagan,FALSE,,4,yes
977,Air Bagan,FALSE,,1,yes
978,Air Bagan,FALSE,,4,yes
979,Air Bagan,FALSE,,4,yes
980,Air Bagan,FALSE,,4,yes
981,Air Bagan,FALSE,,,no
982,Air Bagan,FALSE,,,no
983,Air Bagan,FALSE,,,no
984,Air Bagan,FALSE,,,no
985,Air Bagan,FALSE,,,no
986,Air Bagan,FALSE,,,no
987,Air Bagan,FALSE,,,no
988,Air Berlin,TRUE,September 2017,1,no
989,Air Berlin,FALSE,October 2017,4,no
990,Air Berlin,FALSE,September 2017,5,yes
991,Air Berlin,FALSE,October 2017,1,no
992,Air Berlin,FALSE,September 2017,5,yes
993,Air Berlin,FALSE,September 2017,3,no
994,Air Berlin,FALSE,September 2017,1,no
995,Air Berlin,FALSE,September 2017,1,no
996,Air Berlin,FALSE,September 2017,2,no
997,Air Berlin,FALSE,September 2017,3,no
998,Air Berlin,FALSE,August 2017,5,no
999,Air Berlin,FALSE,August 2017,2,no
1000,Air Berlin,FALSE,July 2017,1,no
1001,Air Berlin,FALSE,July 2017,1,no
1002,Air Berlin,FALSE,August 2017,2,no
1003,Air Berlin,FALSE,October 2016,3,yes
1004,Air Berlin,FALSE,July 2017,3,no
1005,Air Berlin,FALSE,July 2017,1,no
1006,Air Berlin,FALSE,July 2017,4,no
1007,Air Berlin,FALSE,July 2017,2,no
1008,Air Berlin,FALSE,July 2017,1,no
1009,Air Berlin,FALSE,July 2017,1,no
1010,Air Berlin,FALSE,July 2017,1,no
1011,Air Berlin,FALSE,July 2017,3,no
1012,Air Berlin,FALSE,July 2017,1,no
1013,Air Berlin,FALSE,July 2017,1,no
1014,Air Berlin,FALSE,July 2017,4,no
1015,Air Berlin,FALSE,June 2017,1,no
1016,Air Berlin,FALSE,July 2017,1,no
1017,Air Berlin,FALSE,September 2016,4,yes
1018,Air Berlin,FALSE,June 2017,2,no
1019,Air Berlin,FALSE,May 2017,1,no
1020,Air Berlin,FALSE,June 2017,1,no
1021,Air Berlin,FALSE,June 2017,5,yes
1022,Air Berlin,FALSE,June 2017,5,no
1023,Air Berlin,FALSE,June 2017,5,yes
1024,Air Berlin,FALSE,June 2017,2,no
1025,Air Berlin,FALSE,May 2017,1,no
1026,Air Berlin,FALSE,May 2017,1,no
1027,Air Berlin,FALSE,May 2017,1,no
1028,Air Berlin,FALSE,April 2017,4,yes
1029,Air Berlin,FALSE,May 2017,5,yes
1030,Air Berlin,FALSE,May 2017,1,no
1031,Air Berlin,FALSE,May 2017,1,no
1032,Air Berlin,FALSE,May 2017,5,yes
1033,Air Berlin,FALSE,May 2017,1,no
1034,Air Berlin,FALSE,May 2017,1,no
1035,Air Berlin,FALSE,April 2017,4,yes
1036,Air Berlin,FALSE,May 2017,1,no
1037,Air Berlin,FALSE,April 2017,1,no
1038,Air Berlin,FALSE,April 2017,1,no
1039,Air Berlin,FALSE,April 2017,2,no
1040,Air Berlin,FALSE,April 2017,1,no
1041,Air Berlin,FALSE,April 2017,1,no
1042,Air Berlin,FALSE,April 2017,1,no
1043,Air Berlin,FALSE,April 2017,1,no
1044,Air Berlin,FALSE,April 2017,1,no
1045,Air Berlin,FALSE,March 2017,5,yes
1046,Air Berlin,FALSE,March 2017,2,no
1047,Air Berlin,FALSE,March 2017,4,yes
1048,Air Berlin,FALSE,March 2017,4,yes
1049,Air Berlin,FALSE,December 2016,1,no
1050,Air Berlin,FALSE,February 2017,3,yes
1051,Air Berlin,FALSE,January 2017,3,no
1052,Air Berlin,FALSE,January 2017,1,no
1053,Air Berlin,FALSE,February 2017,2,no
1054,Air Berlin,FALSE,January 2017,3,no
1055,Air Berlin,FALSE,January 2017,2,no
1056,Air Berlin,FALSE,August 2016,1,no
1057,Air Berlin,FALSE,January 2017,1,no
1058,Air Berlin,FALSE,January 2017,5,yes
1059,Air Berlin,FALSE,December 2016,1,no
1060,Air Berlin,FALSE,January 2017,4,yes
1061,Air Berlin,FALSE,January 2017,4,no
1062,Air Berlin,FALSE,January 2017,4,yes
1063,Air Berlin,FALSE,January 2017,4,yes
1064,Air Berlin,FALSE,January 2017,5,yes
1065,Air Berlin,FALSE,December 2016,4,yes
1066,Air Berlin,FALSE,November 2016,5,yes
1067,Air Berlin,FALSE,October 2016,3,no
1068,Air Berlin,FALSE,December 2016,1,no
1069,Air Berlin,FALSE,December 2016,2,no
1070,Air Berlin,FALSE,November 2016,5,yes
1071,Air Berlin,FALSE,November 2016,1,no
1072,Air Berlin,FALSE,December 2016,1,no
1073,Air Berlin,FALSE,November 2016,4,no
1074,Air Berlin,FALSE,December 2016,4,no
1075,Air Berlin,FALSE,December 2016,1,no
1076,Air Berlin,FALSE,December 2016,1,no
1077,Air Berlin,FALSE,November 2016,3,no
1078,Air Berlin,FALSE,November 2016,1,no
1079,Air Berlin,FALSE,November 2016,5,yes
1080,Air Berlin,FALSE,November 2016,3,yes
1081,Air Berlin,FALSE,November 2016,3,yes
1082,Air Berlin,FALSE,November 2016,2,no
1083,Air Berlin,FALSE,October 2016,4,yes
1084,Air Berlin,FALSE,November 2016,3,no
1085,Air Berlin,FALSE,November 2016,5,yes
1086,Air Berlin,FALSE,November 2016,5,yes
1087,Air Berlin,FALSE,November 2016,1,no
1088,Air Botswana,TRUE,November 2022,1,no
1089,Air Botswana,TRUE,May 2019,1,no
1090,Air Botswana,FALSE,April 2017,2,no
1091,Air Botswana,FALSE,June 2016,5,yes
1092,Air Botswana,FALSE,,0,yes
1093,Air Botswana,FALSE,,0,no
1094,Air Botswana,FALSE,,0,yes
1095,Air Botswana,FALSE,,0,yes
1096,Air Botswana,FALSE,,5,yes
1097,Air Botswana,FALSE,,4,yes
1098,Air Botswana,FALSE,,4,yes
1099,Air Botswana,FALSE,,1,no
1100,Air Botswana,FALSE,,1,no
1101,Air Botswana,FALSE,,1,no
1102,Air Botswana,FALSE,,1,no
1103,Air Botswana,FALSE,,,no
1104,Air Botswana,FALSE,,,no
1105,Air Botswana,FALSE,,,no
1106,Air Botswana,FALSE,,,no
1107,Air Botswana,FALSE,,,no
1108,Air Botswana,FALSE,,,no
1109,Air Botswana,FALSE,,,no
1110,Air Botswana,FALSE,,,no
1111,Air Burkina,TRUE,March 2019,3,yes
1112,Air Burkina,TRUE,November 2018,4,no
1113,Air Busan,TRUE,December 2019,1,no
1114,Air Busan,TRUE,September 2019,5,yes
1115,Air Busan,TRUE,August 2019,5,yes
1116,Air Busan,TRUE,March 2019,5,yes
1117,Air Busan,FALSE,September 2017,3,no
1118,Air Busan,FALSE,November 2016,4,yes
1119,Air Busan,FALSE,July 2016,5,no
1120,Air Busan,FALSE,July 2016,4,yes
1121,Air Busan,FALSE,November 2015,5,yes
1122,Air Busan,FALSE,,5,yes
1123,Air Busan,FALSE,,4,yes
1124,Air Busan,FALSE,,4,yes
1125,Air Busan,FALSE,,4,yes
1126,Air Busan,FALSE,,4,yes
1127,Air Busan,FALSE,,4,yes
1128,Air Busan,FALSE,,4,yes
